TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,30115,76,30,30D,302,0,FONTARECHES,Fontarèches,Fontarèches,3020,
COM,30116,76,30,30D,302,0,FOURNES,Fournès,Fournès,3016,
COM,30117,76,30,30D,302,0,FOURQUES,Fourques,Fourques,3006,
COM,30119,76,30,30D,303,0,FRESSAC,Fressac,Fressac,3015,
COM,30120,76,30,30D,301,0,GAGNIERES,Gagnières,Gagnières,3018,
COM,30121,76,30,30D,303,0,GAILHAN,Gailhan,Gailhan,3015,
COM,30122,76,30,30D,302,0,GAJAN,Gajan,Gajan,3007,
COM,30123,76,30,30D,302,0,GALLARGUES LE MONTUEUX,Gallargues-le-Montueux,Gallargues-le-Montueux,3001,
COM,30124,76,30,30D,302,2,GARN,Garn,Le Garn,3014,
COM,30125,76,30,30D,302,0,GARONS,Garons,Garons,3009,
COM,30126,76,30,30D,302,0,GARRIGUES SAINTE EULALIE,Garrigues-Sainte-Eulalie,Garrigues-Sainte-Eulalie,3020,
COM,30127,76,30,30D,302,0,GAUJAC,Gaujac,Gaujac,3005,
COM,30128,76,30,30D,302,0,GENERAC,Générac,Générac,3019,
COM,30129,76,30,30D,301,0,GENERARGUES,Générargues,Générargues,3002,
COM,30130,76,30,30D,301,0,GENOLHAC,Génolhac,Génolhac,3008,
COM,30131,76,30,30D,302,0,GOUDARGUES,Goudargues,Goudargues,3014,
COM,30132,76,30,30D,301,3,GRAND COMBE,Grand-Combe,La Grand-Combe,3008,
COM,30133,76,30,30D,302,2,GRAU DU ROI,Grau-du-Roi,Le Grau-du-Roi,3001,
COM,30134,76,30,30D,302,1,ISSIRAC,Issirac,Issirac,3014,
COM,30135,76,30,30D,302,0,JONQUIERES SAINT VINCENT,Jonquières-Saint-Vincent,Jonquières-Saint-Vincent,3006,
COM,30136,76,30,30D,302,0,JUNAS,Junas,Junas,3007,
COM,30137,76,30,30D,301,0,LAMELOUZE,Lamelouze,Lamelouze,3008,
COM,30138,76,30,30D,302,0,LANGLADE,Langlade,Langlade,3019,
COM,30139,76,30,30D,303,0,LANUEJOLS,Lanuéjols,Lanuéjols,3022,
COM,30140,76,30,30D,303,0,LASALLE,Lasalle,Lasalle,3022,
COM,30141,76,30,30D,302,0,LAUDUN L ARDOISE,Laudun-l'Ardoise,Laudun-l'Ardoise,3017,
COM,30142,76,30,30D,301,0,LAVAL PRADEL,Laval-Pradel,Laval-Pradel,3008,
COM,30143,76,30,30D,302,0,LAVAL SAINT ROMAN,Laval-Saint-Roman,Laval-Saint-Roman,3014,
COM,30144,76,30,30D,302,0,LECQUES,Lecques,Lecques,3007,
COM,30145,76,30,30D,302,0,LEDENON,Lédenon,Lédenon,3016,
COM,30146,76,30,30D,303,0,LEDIGNAN,Lédignan,Lédignan,3015,
COM,30147,76,30,30D,301,0,LEZAN,Lézan,Lézan,3015,
COM,30148,76,30,30D,303,0,LIOUC,Liouc,Liouc,3015,
COM,30149,76,30,30D,302,0,LIRAC,Lirac,Lirac,3017,
COM,30150,76,30,30D,303,0,LOGRIAN FLORIAN,Logrian-Florian,Logrian-Florian,3015,
COM,30151,76,30,30D,302,0,LUSSAN,Lussan,Lussan,3003,
COM,30152,76,30,30D,301,4,MAGES,Mages,Les Mages,3018,
COM,30153,76,30,30D,301,0,MALONS ET ELZE,Malons-et-Elze,Malons-et-Elze,3008,
COM,30154,76,30,30D,303,0,MANDAGOUT,Mandagout,Mandagout,3022,
COM,30155,76,30,30D,302,0,MANDUEL,Manduel,Manduel,3009,
COM,30156,76,30,30D,302,0,MARGUERITTES,Marguerittes,Marguerittes,3009,
COMD,30157,,,,,0,MARS,Mars,Mars,,30052
COM,30158,76,30,30D,301,0,MARTIGNARGUES,Martignargues,Martignargues,3004,
COM,30159,76,30,30D,301,2,MARTINET,Martinet,Le Martinet,3018,
COM,30160,76,30,30D,303,0,MARUEJOLS LES GARDON,Maruéjols-lès-Gardon,Maruéjols-lès-Gardon,3015,
COM,30161,76,30,30D,301,0,MASSANES,Massanes,Massanes,3015,
COM,30162,76,30,30D,301,0,MASSILLARGUES ATTUECH,Massillargues-Attuech,Massillargues-Attuech,3015,
COM,30163,76,30,30D,302,0,MAURESSARGUES,Mauressargues,Mauressargues,3015,
COM,30164,76,30,30D,301,0,MEJANNES LE CLAP,Méjannes-le-Clap,Méjannes-le-Clap,3018,
COM,30165,76,30,30D,301,0,MEJANNES LES ALES,Méjannes-lès-Alès,Méjannes-lès-Alès,3004,
COM,30166,76,30,30D,302,0,MEYNES,Meynes,Meynes,3016,
COM,30167,76,30,30D,301,0,MEYRANNES,Meyrannes,Meyrannes,3018,
COM,30168,76,30,30D,301,0,MIALET,Mialet,Mialet,3008,
COM,30169,76,30,30D,302,0,MILHAUD,Milhaud,Milhaud,3019,
COM,30170,76,30,30D,303,0,MOLIERES CAVAILLAC,Molières-Cavaillac,Molières-Cavaillac,3022,
COM,30171,76,30,30D,301,0,MOLIERES SUR CEZE,Molières-sur-Cèze,Molières-sur-Cèze,3018,
COM,30172,76,30,30D,303,0,MONOBLET,Monoblet,Monoblet,3015,
COM,30173,76,30,30D,301,0,MONS,Mons,Mons,3003,
COM,30174,76,30,30D,302,0,MONTAREN ET SAINT MEDIERS,Montaren-et-Saint-Médiers,Montaren-et-Saint-Médiers,3020,
COM,30175,76,30,30D,302,0,MONTCLUS,Montclus,Montclus,3014,
COM,30176,76,30,30D,303,0,MONTDARDIER,Montdardier,Montdardier,3022,
COM,30177,76,30,30D,301,0,MONTEILS,Monteils,Monteils,3004,
COM,30178,76,30,30D,302,0,MONTFAUCON,Montfaucon,Montfaucon,3017,
COM,30179,76,30,30D,302,0,MONTFRIN,Montfrin,Montfrin,3016,
COM,30180,76,30,30D,302,0,MONTIGNARGUES,Montignargues,Montignargues,3007,
COM,30181,76,30,30D,302,0,MONTMIRAT,Montmirat,Montmirat,3007,
COM,30182,76,30,30D,302,0,MONTPEZAT,Montpezat,Montpezat,3007,
COM,30183,76,30,30D,302,0,MOULEZAN,Moulézan,Moulézan,3015,
COM,30184,76,30,30D,302,0,MOUSSAC,Moussac,Moussac,3015,
COM,30185,76,30,30D,302,0,MUS,Mus,Mus,3021,
COM,30186,76,30,30D,302,0,NAGES ET SOLORGUES,Nages-et-Solorgues,Nages-et-Solorgues,3007,
COM,30187,76,30,30D,301,0,NAVACELLES,Navacelles,Navacelles,3018,
COM,30188,76,30,30D,301,0,NERS,Ners,Ners,3015,
COM,30189,76,30,30D,302,0,NIMES,Nîmes,Nîmes,3099,
COM,30191,76,30,30D,302,1,ORSAN,Orsan,Orsan,3005,
COM,30192,76,30,30D,303,1,ORTHOUX SERIGNAC QUILHAN,Orthoux-Sérignac-Quilhan,Orthoux-Sérignac-Quilhan,3015,
COM,30193,76,30,30D,302,0,PARIGNARGUES,Parignargues,Parignargues,3007,
COM,30194,76,30,30D,301,0,PEYREMALE,Peyremale,Peyremale,3018,
COM,30195,76,30,30D,303,0,PEYROLLES,Peyrolles,Peyrolles,3022,
COM,30196,76,30,30D,302,2,PIN,Pin,Le Pin,3005,
COM,30197,76,30,30D,301,4,PLANS,Plans,Les Plans,3003,
COM,30198,76,30,30D,303,4,PLANTIERS,Plantiers,Les Plantiers,3022,
COM,30199,76,30,30D,303,0,POMMIERS,Pommiers,Pommiers,3022,
COM,30200,76,30,30D,303,0,POMPIGNAN,Pompignan,Pompignan,3022,
COM,30201,76,30,30D,301,0,PONTEILS ET BRESIS,Ponteils-et-Brésis,Ponteils-et-Brésis,3008,
COM,30202,76,30,30D,302,0,PONT SAINT ESPRIT,Pont-Saint-Esprit,Pont-Saint-Esprit,3014,
COM,30203,76,30,30D,301,0,PORTES,Portes,Portes,3008,
COM,30204,76,30,30D,301,0,POTELIERES,Potelières,Potelières,3018,
COM,30205,76,30,30D,302,0,POUGNADORESSE,Pougnadoresse,Pougnadoresse,3020,
COM,30206,76,30,30D,302,0,POULX,Poulx,Poulx,3009,
COM,30207,76,30,30D,302,0,POUZILHAC,Pouzilhac,Pouzilhac,3016,
COM,30208,76,30,30D,303,0,PUECHREDON,Puechredon,Puechredon,3015,
COM,30209,76,30,30D,302,0,PUJAUT,Pujaut,Pujaut,3023,
COM,30210,76,30,30D,303,0,QUISSAC,Quissac,Quissac,3015,
COM,30211,76,30,30D,302,0,REDESSAN,Redessan,Redessan,3016,
COM,30212,76,30,30D,302,0,REMOULINS,Remoulins,Remoulins,3016,
COM,30213,76,30,30D,303,0,REVENS,Revens,Revens,3022,
COM,30214,76,30,30D,301,0,RIBAUTE LES TAVERNES,Ribaute-les-Tavernes,Ribaute-les-Tavernes,3002,
COM,30215,76,30,30D,301,0,RIVIERES,Rivières,Rivières,3018,
COM,30216,76,30,30D,301,0,ROBIAC ROCHESSADOULE,Robiac-Rochessadoule,Robiac-Rochessadoule,3018,
COM,30217,76,30,30D,302,0,ROCHEFORT DU GARD,Rochefort-du-Gard,Rochefort-du-Gard,3023,
COM,30218,76,30,30D,301,0,ROCHEGUDE,Rochegude,Rochegude,3018,
COM,30219,76,30,30D,303,0,ROGUES,Rogues,Rogues,3022,
COM,30220,76,30,30D,303,0,ROQUEDUR,Roquedur,Roquedur,3022,
COM,30221,76,30,30D,302,0,ROQUEMAURE,Roquemaure,Roquemaure,3017,
COM,30222,76,30,30D,302,3,ROQUE SUR CEZE,Roque-sur-Cèze,La Roque-sur-Cèze,3014,
COM,30223,76,30,30D,301,0,ROUSSON,Rousson,Rousson,3018,
COM,30224,76,30,30D,302,3,ROUVIERE,Rouvière,La Rouvière,3007,
COM,30225,76,30,30D,302,0,SABRAN,Sabran,Sabran,3005,
COM,30226,76,30,30D,302,0,SAINT ALEXANDRE,Saint-Alexandre,Saint-Alexandre,3014,
COM,30227,76,30,30D,301,0,SAINT AMBROIX,Saint-Ambroix,Saint-Ambroix,3018,
COM,30228,76,30,30D,302,0,SAINTE ANASTASIE,Sainte-Anastasie,Sainte-Anastasie,3020,
COM,30229,76,30,30D,303,0,SAINT ANDRE DE MAJENCOULES,Saint-André-de-Majencoules,Saint-André-de-Majencoules,3022,
COM,30230,76,30,30D,302,0,SAINT ANDRE DE ROQUEPERTUIS,Saint-André-de-Roquepertuis,Saint-André-de-Roquepertuis,3014,
COM,30231,76,30,30D,303,0,SAINT ANDRE DE VALBORGNE,Saint-André-de-Valborgne,Saint-André-de-Valborgne,3022,
COM,30232,76,30,30D,302,0,SAINT ANDRE D OLERARGUES,Saint-André-d'Olérargues,Saint-André-d'Olérargues,3014,
COM,30233,76,30,30D,302,0,SAINT BAUZELY,Saint-Bauzély,Saint-Bauzély,3007,
COM,30234,76,30,30D,303,0,SAINT BENEZET,Saint-Bénézet,Saint-Bénézet,3015,
COM,30235,76,30,30D,302,0,SAINT BONNET DU GARD,Saint-Bonnet-du-Gard,Saint-Bonnet-du-Gard,3016,
COM,30236,76,30,30D,301,0,SAINT BONNET DE SALENDRINQUE,Saint-Bonnet-de-Salendrinque,Saint-Bonnet-de-Salendrinque,3008,
COM,30237,76,30,30D,301,0,SAINT BRES,Saint-Brès,Saint-Brès,3018,
COM,30238,76,30,30D,303,0,SAINT BRESSON,Saint-Bresson,Saint-Bresson,3022,
COM,30239,76,30,30D,301,0,SAINTE CECILE D ANDORGE,Sainte-Cécile-d'Andorge,Sainte-Cécile-d'Andorge,3008,
COM,30240,76,30,30D,301,0,SAINT CESAIRE DE GAUZIGNAN,Saint-Césaire-de-Gauzignan,Saint-Césaire-de-Gauzignan,3004,
COM,30241,76,30,30D,302,0,SAINT CHAPTES,Saint-Chaptes,Saint-Chaptes,3020,
COM,30242,76,30,30D,302,0,SAINT CHRISTOL DE RODIERES,Saint-Christol-de-Rodières,Saint-Christol-de-Rodières,3014,
COM,30243,76,30,30D,301,0,SAINT CHRISTOL LEZ ALES,Saint-Christol-lez-Alès,Saint-Christol-lez-Alès,3002,
COM,30244,76,30,30D,302,0,SAINT CLEMENT,Saint-Clément,Saint-Clément,3007,
COM,30245,76,30,30D,302,0,SAINT COME ET MARUEJOLS,Saint-Côme-et-Maruéjols,Saint-Côme-et-Maruéjols,3019,
COM,30246,76,30,30D,301,0,SAINTE CROIX DE CADERLE,Sainte-Croix-de-Caderle,Sainte-Croix-de-Caderle,3008,
COM,30247,76,30,30D,301,0,SAINT DENIS,Saint-Denis,Saint-Denis,3018,
COM,30248,76,30,30D,302,0,SAINT DEZERY,Saint-Dézéry,Saint-Dézéry,3020,
COM,30249,76,30,30D,302,0,SAINT DIONISY,Saint-Dionisy,Saint-Dionisy,3019,
COM,30250,76,30,30D,301,0,SAINT ETIENNE DE L OLM,Saint-Étienne-de-l'Olm,Saint-Étienne-de-l'Olm,3004,
COM,30251,76,30,30D,302,0,SAINT ETIENNE DES SORTS,Saint-Étienne-des-Sorts,Saint-Étienne-des-Sorts,3005,
COM,30252,76,30,30D,303,0,SAINT FELIX DE PALLIERES,Saint-Félix-de-Pallières,Saint-Félix-de-Pallières,3015,
COM,30253,76,30,30D,301,0,SAINT FLORENT SUR AUZONNET,Saint-Florent-sur-Auzonnet,Saint-Florent-sur-Auzonnet,3018,
COM,30254,76,30,30D,302,0,SAINT GENIES DE COMOLAS,Saint-Geniès-de-Comolas,Saint-Geniès-de-Comolas,3017,
COM,30255,76,30,30D,302,0,SAINT GENIES DE MALGOIRES,Saint-Geniès-de-Malgoirès,Saint-Geniès-de-Malgoirès,3007,
COM,30256,76,30,30D,302,0,SAINT GERVAIS,Saint-Gervais,Saint-Gervais,3014,
COM,30257,76,30,30D,302,0,SAINT GERVASY,Saint-Gervasy,Saint-Gervasy,3016,
COM,30258,76,30,30D,302,0,SAINT GILLES,Saint-Gilles,Saint-Gilles,3019,
COM,30259,76,30,30D,301,0,SAINT HILAIRE DE BRETHMAS,Saint-Hilaire-de-Brethmas,Saint-Hilaire-de-Brethmas,3004,
COM,30260,76,30,30D,302,0,SAINT HILAIRE D OZILHAN,Saint-Hilaire-d'Ozilhan,Saint-Hilaire-d'Ozilhan,3016,
COM,30261,76,30,30D,301,0,SAINT HIPPOLYTE DE CATON,Saint-Hippolyte-de-Caton,Saint-Hippolyte-de-Caton,3004,
COM,30262,76,30,30D,302,0,SAINT HIPPOLYTE DE MONTAIGU,Saint-Hippolyte-de-Montaigu,Saint-Hippolyte-de-Montaigu,3020,
COM,30263,76,30,30D,303,0,SAINT HIPPOLYTE DU FORT,Saint-Hippolyte-du-Fort,Saint-Hippolyte-du-Fort,3022,
COM,30264,76,30,30D,301,0,SAINT JEAN DE CEYRARGUES,Saint-Jean-de-Ceyrargues,Saint-Jean-de-Ceyrargues,3004,
COM,30265,76,30,30D,303,0,SAINT JEAN DE CRIEULON,Saint-Jean-de-Crieulon,Saint-Jean-de-Crieulon,3015,
COM,30266,76,30,30D,301,0,SAINT JEAN DE MARUEJOLS ET AVEJAN,Saint-Jean-de-Maruéjols-et-Avéjan,Saint-Jean-de-Maruéjols-et-Avéjan,3018,
COM,30267,76,30,30D,301,0,SAINT JEAN DE SERRES,Saint-Jean-de-Serres,Saint-Jean-de-Serres,3015,
COM,30268,76,30,30D,301,0,SAINT JEAN DE VALERISCLE,Saint-Jean-de-Valériscle,Saint-Jean-de-Valériscle,3018,
COM,30269,76,30,30D,301,0,SAINT JEAN DU GARD,Saint-Jean-du-Gard,Saint-Jean-du-Gard,3008,
COM,30270,76,30,30D,301,0,SAINT JEAN DU PIN,Saint-Jean-du-Pin,Saint-Jean-du-Pin,3002,
COM,30271,76,30,30D,301,0,SAINT JULIEN DE CASSAGNAS,Saint-Julien-de-Cassagnas,Saint-Julien-de-Cassagnas,3018,
COM,30272,76,30,30D,303,0,SAINT JULIEN DE LA NEF,Saint-Julien-de-la-Nef,Saint-Julien-de-la-Nef,3022,
COM,30273,76,30,30D,302,0,SAINT JULIEN DE PEYROLAS,Saint-Julien-de-Peyrolas,Saint-Julien-de-Peyrolas,3014,
COM,30274,76,30,30D,301,0,SAINT JULIEN LES ROSIERS,Saint-Julien-les-Rosiers,Saint-Julien-les-Rosiers,3018,
COM,30275,76,30,30D,301,0,SAINT JUST ET VACQUIERES,Saint-Just-et-Vacquières,Saint-Just-et-Vacquières,3003,
COM,30276,76,30,30D,302,0,SAINT LAURENT D AIGOUZE,Saint-Laurent-d'Aigouze,Saint-Laurent-d'Aigouze,3001,
COM,30277,76,30,30D,302,0,SAINT LAURENT DE CARNOLS,Saint-Laurent-de-Carnols,Saint-Laurent-de-Carnols,3014,
COM,30278,76,30,30D,302,0,SAINT LAURENT DES ARBRES,Saint-Laurent-des-Arbres,Saint-Laurent-des-Arbres,3017,
COM,30279,76,30,30D,302,0,SAINT LAURENT LA VERNEDE,Saint-Laurent-la-Vernède,Saint-Laurent-la-Vernède,3020,
COM,30280,76,30,30D,303,0,SAINT LAURENT LE MINIER,Saint-Laurent-le-Minier,Saint-Laurent-le-Minier,3022,
COM,30281,76,30,30D,302,0,SAINT MAMERT DU GARD,Saint-Mamert-du-Gard,Saint-Mamert-du-Gard,3007,
COM,30282,76,30,30D,302,0,SAINT MARCEL DE CAREIRET,Saint-Marcel-de-Careiret,Saint-Marcel-de-Careiret,3014,
COM,30283,76,30,30D,303,0,SAINT MARTIAL,Saint-Martial,Saint-Martial,3022,
COM,30284,76,30,30D,301,0,SAINT MARTIN DE VALGALGUES,Saint-Martin-de-Valgalgues,Saint-Martin-de-Valgalgues,3003,
COM,30285,76,30,30D,301,0,SAINT MAURICE DE CAZEVIEILLE,Saint-Maurice-de-Cazevieille,Saint-Maurice-de-Cazevieille,3004,
COM,30286,76,30,30D,302,0,SAINT MAXIMIN,Saint-Maximin,Saint-Maximin,3020,
COM,30287,76,30,30D,302,0,SAINT MICHEL D EUZET,Saint-Michel-d'Euzet,Saint-Michel-d'Euzet,3014,
COM,30288,76,30,30D,302,0,SAINT NAZAIRE,Saint-Nazaire,Saint-Nazaire,3014,
COM,30289,76,30,30D,303,0,SAINT NAZAIRE DES GARDIES,Saint-Nazaire-des-Gardies,Saint-Nazaire-des-Gardies,3015,
COM,30290,76,30,30D,302,0,SAINT PAULET DE CAISSON,Saint-Paulet-de-Caisson,Saint-Paulet-de-Caisson,3014,
COM,30291,76,30,30D,301,0,SAINT PAUL LA COSTE,Saint-Paul-la-Coste,Saint-Paul-la-Coste,3008,
COM,30292,76,30,30D,302,0,SAINT PONS LA CALM,Saint-Pons-la-Calm,Saint-Pons-la-Calm,3005,
COM,30293,76,30,30D,301,0,SAINT PRIVAT DE CHAMPCLOS,Saint-Privat-de-Champclos,Saint-Privat-de-Champclos,3018,
COM,30294,76,30,30D,301,0,SAINT PRIVAT DES VIEUX,Saint-Privat-des-Vieux,Saint-Privat-des-Vieux,3003,
COM,30295,76,30,30D,302,0,SAINT QUENTIN LA POTERIE,Saint-Quentin-la-Poterie,Saint-Quentin-la-Poterie,3020,
COM,30296,76,30,30D,303,0,SAINT ROMAN DE CODIERES,Saint-Roman-de-Codières,Saint-Roman-de-Codières,3022,
COM,30297,76,30,30D,303,0,SAINT SAUVEUR CAMPRIEU,Saint-Sauveur-Camprieu,Saint-Sauveur-Camprieu,3022,
COM,30298,76,30,30D,301,0,SAINT SEBASTIEN D AIGREFEUILLE,Saint-Sébastien-d'Aigrefeuille,Saint-Sébastien-d'Aigrefeuille,3008,
COM,30299,76,30,30D,302,0,SAINT SIFFRET,Saint-Siffret,Saint-Siffret,3020,
COM,30300,76,30,30D,303,0,SAINT THEODORIT,Saint-Théodorit,Saint-Théodorit,3015,
COM,30301,76,30,30D,302,0,SAINT VICTOR DES OULES,Saint-Victor-des-Oules,Saint-Victor-des-Oules,3020,
COM,30302,76,30,30D,302,0,SAINT VICTOR LA COSTE,Saint-Victor-la-Coste,Saint-Victor-la-Coste,3017,
COM,30303,76,30,30D,301,0,SAINT VICTOR DE MALCAP,Saint-Victor-de-Malcap,Saint-Victor-de-Malcap,3018,
COM,30304,76,30,30D,302,0,SALAZAC,Salazac,Salazac,3014,
COM,30305,76,30,30D,301,0,SALINDRES,Salindres,Salindres,3003,
COM,30306,76,30,30D,302,0,SALINELLES,Salinelles,Salinelles,3007,
COM,30307,76,30,30D,301,4,SALLES DU GARDON,Salles-du-Gardon,Les Salles-du-Gardon,3008,
COM,30308,76,30,30D,302,0,SANILHAC SAGRIES,Sanilhac-Sagriès,Sanilhac-Sagriès,3020,
COM,30309,76,30,30D,303,0,SARDAN,Sardan,Sardan,3015,
COM,30310,76,30,30D,303,0,SAUMANE,Saumane,Saumane,3022,
COM,30311,76,30,30D,303,0,SAUVE,Sauve,Sauve,3015,
COM,30312,76,30,30D,302,0,SAUVETERRE,Sauveterre,Sauveterre,3017,
COM,30313,76,30,30D,302,0,SAUZET,Sauzet,Sauzet,3007,
COM,30314,76,30,30D,303,0,SAVIGNARGUES,Savignargues,Savignargues,3015,
COM,30315,76,30,30D,302,0,SAZE,Saze,Saze,3023,
COM,30316,76,30,30D,301,0,SENECHAS,Sénéchas,Sénéchas,3008,
COM,30317,76,30,30D,302,0,SERNHAC,Sernhac,Sernhac,3016,
COM,30318,76,30,30D,301,0,SERVAS,Servas,Servas,3003,
COM,30319,76,30,30D,302,0,SERVIERS ET LABAUME,Serviers-et-Labaume,Serviers-et-Labaume,3020,
COM,30320,76,30,30D,301,0,SEYNES,Seynes,Seynes,3003,
COM,30321,76,30,30D,302,0,SOMMIERES,Sommières,Sommières,3007,
COM,30322,76,30,30D,303,0,SOUDORGUES,Soudorgues,Soudorgues,3022,
COM,30323,76,30,30D,301,0,SOUSTELLE,Soustelle,Soustelle,3008,
COM,30324,76,30,30D,302,0,SOUVIGNARGUES,Souvignargues,Souvignargues,3007,
COM,30325,76,30,30D,303,0,SUMENE,Sumène,Sumène,3022,
COM,30326,76,30,30D,302,0,TAVEL,Tavel,Tavel,3017,
COM,30327,76,30,30D,301,0,THARAUX,Tharaux,Tharaux,3018,
COM,30328,76,30,30D,302,0,THEZIERS,Théziers,Théziers,3016,
COM,30329,76,30,30D,301,0,THOIRAS,Thoiras,Thoiras,3008,
COM,30330,76,30,30D,301,0,TORNAC,Tornac,Tornac,3015,
COM,30331,76,30,30D,302,0,TRESQUES,Tresques,Tresques,3005,
COM,30332,76,30,30D,303,0,TREVES,Trèves,Trèves,3022,
COM,30333,76,30,30D,302,1,UCHAUD,Uchaud,Uchaud,3021,
COM,30334,76,30,30D,302,1,UZES,Uzès,Uzès,3020,
COM,30335,76,30,30D,301,0,VABRES,Vabres,Vabres,3008,
COM,30336,76,30,30D,302,0,VALLABREGUES,Vallabrègues,Vallabrègues,3006,
COM,30337,76,30,30D,302,0,VALLABRIX,Vallabrix,Vallabrix,3020,
COM,30338,76,30,30D,302,0,VALLERARGUES,Vallérargues,Vallérargues,3003,
COM,30339,76,30,30D,303,0,VAL D AIGOUAL,Val-d'Aigoual,Val-d'Aigoual,3022,
COM,30340,76,30,30D,302,0,VALLIGUIERES,Valliguières,Valliguières,3016,
COM,30341,76,30,30D,302,0,VAUVERT,Vauvert,Vauvert,3021,
COM,30342,76,30,30D,302,0,VENEJAN,Vénéjan,Vénéjan,3014,
COM,30343,76,30,30D,302,0,VERFEUIL,Verfeuil,Verfeuil,3014,
COM,30344,76,30,30D,302,0,VERGEZE,Vergèze,Vergèze,3021,
COM,30345,76,30,30D,301,3,VERNAREDE,Vernarède,La Vernarède,3008,
COM,30346,76,30,30D,302,0,VERS PONT DU GARD,Vers-Pont-du-Gard,Vers-Pont-du-Gard,3016,
COM,30347,76,30,30D,302,0,VESTRIC ET CANDIAC,Vestric-et-Candiac,Vestric-et-Candiac,3021,
COM,30348,76,30,30D,301,0,VEZENOBRES,Vézénobres,Vézénobres,3004,
COM,30349,76,30,30D,303,0,VIC LE FESQ,Vic-le-Fesq,Vic-le-Fesq,3015,
COM,30350,76,30,30D,303,2,VIGAN,Vigan,Le Vigan,3022,
COM,30351,76,30,30D,302,0,VILLENEUVE LES AVIGNON,Villeneuve-lès-Avignon,Villeneuve-lès-Avignon,3023,
COM,30352,76,30,30D,302,0,VILLEVIEILLE,Villevieille,Villevieille,3007,
COM,30353,76,30,30D,303,0,VISSEC,Vissec,Vissec,3022,
COM,30354,76,30,30D,302,0,MONTAGNAC,Montagnac,Montagnac,3015,
COM,30355,76,30,30D,302,0,SAINT PAUL LES FONTS,Saint-Paul-les-Fonts,Saint-Paul-les-Fonts,3017,
COM,30356,76,30,30D,302,0,RODILHAN,Rodilhan,Rodilhan,3009,
COM,31001,76,31,31D,312,1,AGASSAC,Agassac,Agassac,3106,
COM,31002,76,31,31D,313,1,AIGNES,Aignes,Aignes,3107,
COM,31003,76,31,31D,313,1,AIGREFEUILLE,Aigrefeuille,Aigrefeuille,3107,
COM,31004,76,31,31D,313,1,AYGUESVIVES,Ayguesvives,Ayguesvives,3107,
COM,31005,76,31,31D,312,1,ALAN,Alan,Alan,3106,
COM,31006,76,31,31D,313,1,ALBIAC,Albiac,Albiac,3113,
COM,31007,76,31,31D,312,1,AMBAX,Ambax,Ambax,3106,
COM,31008,76,31,31D,312,1,ANAN,Anan,Anan,3106,
COM,31009,76,31,31D,312,1,ANTICHAN DE FRONTIGNES,Antichan-de-Frontignes,Antichan-de-Frontignes,3102,
COM,31010,76,31,31D,312,1,ANTIGNAC,Antignac,Antignac,3102,
COM,31011,76,31,31D,312,1,ARBAS,Arbas,Arbas,3102,
COM,31012,76,31,31D,312,1,ARBON,Arbon,Arbon,3102,
COM,31013,76,31,31D,312,1,ARDIEGE,Ardiège,Ardiège,3102,
COM,31014,76,31,31D,312,1,ARGUENOS,Arguenos,Arguenos,3102,
COM,31015,76,31,31D,312,1,ARGUT DESSOUS,Argut-Dessous,Argut-Dessous,3102,
COMA,31016,,,,,1,ARGUT DESSUS,Argut-Dessus,Argut-Dessus,,31085
COM,31017,76,31,31D,312,1,ARLOS,Arlos,Arlos,3102,
COM,31018,76,31,31D,312,1,ARNAUD GUILHEM,Arnaud-Guilhem,Arnaud-Guilhem,3102,
COM,31019,76,31,31D,312,1,ARTIGUE,Artigue,Artigue,3102,
COM,31020,76,31,31D,312,1,ASPET,Aspet,Aspet,3102,
COM,31021,76,31,31D,312,1,ASPRET SARRAT,Aspret-Sarrat,Aspret-Sarrat,3114,
COM,31022,76,31,31D,313,1,AUCAMVILLE,Aucamville,Aucamville,3105,
COM,31023,76,31,31D,312,1,AULON,Aulon,Aulon,3106,
COM,31024,76,31,31D,311,1,AURAGNE,Auragne,Auragne,3107,
COM,31025,76,31,31D,313,1,AUREVILLE,Aureville,Aureville,3104,
COM,31026,76,31,31D,313,1,AURIAC SUR VENDINELLE,Auriac-sur-Vendinelle,Auriac-sur-Vendinelle,3113,
COM,31027,76,31,31D,311,1,AURIBAIL,Auribail,Auribail,3101,
COM,31028,76,31,31D,312,1,AURIGNAC,Aurignac,Aurignac,3106,
COM,31029,76,31,31D,313,1,AURIN,Aurin,Aurin,3113,
COM,31030,76,31,31D,312,1,AUSSEING,Ausseing,Ausseing,3102,
COM,31031,76,31,31D,312,1,AUSSON,Ausson,Ausson,3114,
COM,31032,76,31,31D,313,1,AUSSONNE,Aussonne,Aussonne,3103,
COM,31033,76,31,31D,311,1,AUTERIVE,Auterive,Auterive,3101,
COM,31034,76,31,31D,312,1,AUZAS,Auzas,Auzas,3102,
COM,31035,76,31,31D,313,1,AUZEVILLE TOLOSANE,Auzeville-Tolosane,Auzeville-Tolosane,3104,
COM,31036,76,31,31D,313,1,AUZIELLE,Auzielle,Auzielle,3104,
COM,31037,76,31,31D,313,1,AVIGNONET LAURAGAIS,Avignonet-Lauragais,Avignonet-Lauragais,3113,
COM,31038,76,31,31D,313,1,AZAS,Azas,Azas,3110,
COM,31039,76,31,31D,312,0,BACHAS,Bachas,Bachas,3106,
